time,depth,N2_mean,CoM
1996-08-16 12:00:00,40.0,9.265443697032066e-05,0.0014882764006012433
1996-09-16 00:00:00,40.0,8.483846866367704e-05,0.0012801601514864647
1996-10-16 12:00:00,40.0,6.218367671511203e-05,0.0008944109515719905
1996-11-16 00:00:00,40.0,5.505746815255077e-05,0.000805371512268164
1996-12-16 12:00:00,40.0,6.034365130129576e-05,0.0008655221310760997
1997-01-16 12:00:00,40.0,6.610914501974745e-05,0.0009216972746894157
1997-02-15 00:00:00,40.0,6.73597991821718e-05,0.000924372775838254
1997-03-16 12:00:00,40.0,6.665244805415449e-05,0.0009214678457195011
1997-04-16 00:00:00,40.0,5.907831246252711e-05,0.0008184114106363117
1997-05-16 12:00:00,40.0,5.8218353998010454e-05,0.0008424347429359101
1997-06-16 00:00:00,40.0,6.483471795350041e-05,0.000979584672393842
1997-07-16 12:00:00,40.0,8.20436578502288e-05,0.001310961699001691
1997-08-16 12:00:00,40.0,9.286585014291753e-05,0.0014645487546295567
1997-09-16 00:00:00,40.0,8.659653928590792e-05,0.0012872063279116542
1997-10-16 12:00:00,40.0,6.715248941017647e-05,0.00095695907706221
1997-11-16 00:00:00,40.0,5.983334835194456e-05,0.0008540764540311431
1997-12-16 12:00:00,40.0,6.309877757478426e-05,0.0008876705418467167
1998-01-16 12:00:00,40.0,6.419831408093861e-05,0.0008952837912557694
1998-02-15 00:00:00,40.0,6.862059854265041e-05,0.0009507305068534782
1998-03-16 12:00:00,40.0,6.791708204344656e-05,0.0009357260272974994
1998-04-16 00:00:00,40.0,6.6392275129407e-05,0.0009542985767613718
1998-05-16 12:00:00,40.0,6.704966627920419e-05,0.0009885672981320723
1998-06-16 00:00:00,40.0,7.086814359535608e-05,0.0010827495161503365
1998-07-16 12:00:00,40.0,8.37226544179809e-05,0.0013476472542892745
1998-08-16 12:00:00,40.0,9.491371972553249e-05,0.0015292668823549955
1998-09-16 00:00:00,40.0,8.143965576618215e-05,0.00122611807290086
1998-10-16 12:00:00,40.0,6.073526714224259e-05,0.0008684485068641985
1998-11-16 00:00:00,40.0,5.273730020681578e-05,0.0007749353422303967
1998-12-16 12:00:00,40.0,5.8302134763190006e-05,0.0008584075933109987
1999-01-16 12:00:00,40.0,6.798179691973432e-05,0.0009853539849891814
1999-02-15 00:00:00,40.0,7.166603744261631e-05,0.001019098249019303
1999-03-16 12:00:00,40.0,7.048398292415768e-05,0.0010010008623085316
1999-04-16 00:00:00,40.0,6.282904987176529e-05,0.0009097929851113217
1999-05-16 12:00:00,40.0,5.9876464977251215e-05,0.0008949030192619596
1999-06-16 00:00:00,40.0,6.323673191096997e-05,0.000986631036996391
1999-07-16 12:00:00,40.0,7.81383755756495e-05,0.0012656800009058083
1999-08-16 12:00:00,40.0,9.172542879492735e-05,0.0014914873135775393
1999-09-16 00:00:00,40.0,8.326356283333733e-05,0.0012840982232738298
1999-10-16 12:00:00,40.0,6.253136071025417e-05,0.0009177833198967598
1999-11-16 00:00:00,40.0,5.5572363390909936e-05,0.0008328645657238544
1999-12-16 12:00:00,40.0,6.048071125089659e-05,0.0008886976743836659
2000-01-16 12:00:00,40.0,7.191087319600851e-05,0.0010498620222406483
2000-02-15 12:00:00,40.0,7.406735789379158e-05,0.001049719435237669
2000-03-16 12:00:00,40.0,6.947706139926996e-05,0.0009820848584981014
2000-04-16 00:00:00,40.0,6.545050251661258e-05,0.0009593006595525719
2000-05-16 12:00:00,40.0,6.220829131619018e-05,0.0009351697640208178
2000-06-16 00:00:00,40.0,6.168926850088629e-05,0.0009571168927619889
2000-07-16 12:00:00,40.0,7.730987140774108e-05,0.0012587538720771493
2000-08-16 12:00:00,40.0,9.009293454363572e-05,0.0014635915902988285
2000-09-16 00:00:00,40.0,8.258579924031158e-05,0.001273283974612432
2000-10-16 12:00:00,40.0,6.205211297765498e-05,0.0009096948480838965
2000-11-16 00:00:00,40.0,5.536776834630166e-05,0.0008223449964622868
2000-12-16 12:00:00,40.0,6.053697297837976e-05,0.0008953346060538933
2001-01-16 12:00:00,40.0,6.98259954608694e-05,0.0010053451495263613
2001-02-15 00:00:00,40.0,7.130298921048973e-05,0.0010034387691037073
2001-03-16 12:00:00,40.0,7.207842182428325e-05,0.001017105247451678
2001-04-16 00:00:00,40.0,6.272801203776472e-05,0.0009017281949460693
2001-05-16 12:00:00,40.0,5.9179644661289646e-05,0.0008850736024145729
2001-06-16 00:00:00,40.0,6.539114071005754e-05,0.0010233350539873638
2001-07-16 12:00:00,40.0,7.90737112648755e-05,0.0012837556197696255
2001-08-16 12:00:00,40.0,8.991788603438012e-05,0.0014538450509971456
2001-09-16 00:00:00,40.0,8.439544186243609e-05,0.0012966452397385688
2001-10-16 12:00:00,40.0,6.188519604609671e-05,0.0009083977525961335
2001-11-16 00:00:00,40.0,5.472783365037087e-05,0.0008126279869127647
2001-12-16 12:00:00,40.0,6.125075720724574e-05,0.0009016436260842816
2002-01-16 12:00:00,40.0,7.065239702218576e-05,0.0010146096214475417
2002-02-15 00:00:00,40.0,6.918453614478633e-05,0.00095765241760924
2002-03-16 12:00:00,40.0,6.708171883790197e-05,0.0009308108492461212
2002-04-16 00:00:00,40.0,6.002933197361036e-05,0.0008621441812035077
2002-05-16 12:00:00,40.0,5.748595863291791e-05,0.0008467940325195283
2002-06-16 00:00:00,40.0,6.34873998538845e-05,0.0009752619577991214
2002-07-16 12:00:00,40.0,7.521354967339586e-05,0.0012036666069258556
2002-08-16 12:00:00,40.0,8.731491652107659e-05,0.0014027214690976253
2002-09-16 00:00:00,40.0,8.04492333631604e-05,0.001217467164409239
2002-10-16 12:00:00,40.0,6.403087187555858e-05,0.0009273703062602311
2002-11-16 00:00:00,40.0,5.388894338952012e-05,0.0007828281624213259
2002-12-16 12:00:00,40.0,5.876990758130783e-05,0.0008588181550278295
2003-01-16 12:00:00,40.0,6.824840394569359e-05,0.0009772906046334152
2003-02-15 00:00:00,40.0,6.849849121134223e-05,0.0009493739536870131
2003-03-16 12:00:00,40.0,6.345207243440453e-05,0.0008703314037468248
2003-04-16 00:00:00,40.0,5.7852385633818675e-05,0.0008165592789610367
2003-05-16 12:00:00,40.0,5.63831915919234e-05,0.000832315221698775
2003-06-16 00:00:00,40.0,6.457070430482366e-05,0.000993999918245228
2003-07-16 12:00:00,40.0,8.262477859006998e-05,0.0013349143095854605
2003-08-16 12:00:00,40.0,9.558817934056847e-05,0.0015366751120081154
2003-09-16 00:00:00,40.0,8.718877116353389e-05,0.0013233032630413446
2003-10-16 12:00:00,40.0,6.555965373335657e-05,0.0009414034674412274
2003-11-16 00:00:00,40.0,5.695592262553249e-05,0.0008358803421411177
2003-12-16 12:00:00,40.0,6.0657093106903276e-05,0.0008702570053519857
2004-01-16 12:00:00,40.0,6.661437446017475e-05,0.0009430589354822803
2004-02-15 12:00:00,40.0,6.911069086322594e-05,0.0009534071133220392
2004-03-16 12:00:00,40.0,6.141032274975712e-05,0.0008297337566723697
2004-04-16 00:00:00,40.0,5.873515841891174e-05,0.0008353446756518322
2004-05-16 12:00:00,40.0,5.232269827621339e-05,0.0007656550904450131
2004-06-16 00:00:00,40.0,6.124459659733101e-05,0.0009543741229433615
2004-07-16 12:00:00,40.0,8.155940608562838e-05,0.0013251163194266597
2004-08-16 12:00:00,40.0,9.212624123575901e-05,0.0014842521102367493
2004-09-16 00:00:00,40.0,8.322147146697204e-05,0.001265331714841494
2004-10-16 12:00:00,40.0,6.312570289143672e-05,0.0009083858496573301
2004-11-16 00:00:00,40.0,5.721466078645222e-05,0.0008335780507336864
2004-12-16 12:00:00,40.0,6.18246748073828e-05,0.000888392566665291
2005-01-16 12:00:00,40.0,6.763553180108619e-05,0.000944543543007914
2005-02-15 00:00:00,40.0,6.767797992358483e-05,0.0009218010362498577
2005-03-16 12:00:00,40.0,6.523092457747815e-05,0.000891299097259605
2005-04-16 00:00:00,40.0,5.49291737176701e-05,0.0007661300819339199
2005-05-16 12:00:00,40.0,5.7292938299398004e-05,0.0008536741010226012
2005-06-16 00:00:00,40.0,6.546957006828928e-05,0.0010250129346641725
2005-07-16 12:00:00,40.0,8.14204831672298e-05,0.0013255642917011038
2005-08-16 12:00:00,40.0,9.378286706653161e-05,0.0015198168833065815
2005-09-16 00:00:00,40.0,8.276636244742677e-05,0.0012597267624197084
2005-10-16 12:00:00,40.0,6.146649434387623e-05,0.0008787019726817616
2005-11-16 00:00:00,40.0,5.312031583540201e-05,0.0007639388669124098
2005-12-16 12:00:00,40.0,6.136250062692978e-05,0.0008948196675247996
2006-01-16 12:00:00,40.0,6.978995616455252e-05,0.0009869134767851889
2006-02-15 00:00:00,40.0,7.249576224339796e-05,0.0010114888623747225
2006-03-16 12:00:00,40.0,6.709179786209128e-05,0.0009230303615507646
2006-04-16 00:00:00,40.0,6.207252472371737e-05,0.000886858716617095
2006-05-16 12:00:00,40.0,5.865954432782333e-05,0.0008649143675887325
2006-06-16 00:00:00,40.0,6.178208994278346e-05,0.0009527708382916973
2006-07-16 12:00:00,40.0,7.876745796287651e-05,0.0012753799165484334
2006-08-16 12:00:00,40.0,9.226328586907352e-05,0.0014863935072854475
2006-09-16 00:00:00,40.0,8.430376506821562e-05,0.001274014430875087
2006-10-16 12:00:00,40.0,6.210507816659989e-05,0.0008900722718367858
2006-11-16 00:00:00,40.0,5.7536468201208414e-05,0.0008336579444635257
2006-12-16 12:00:00,40.0,5.9880697935179176e-05,0.0008636404979158063
2007-01-16 12:00:00,40.0,6.454337254602305e-05,0.0009076445611553655
2007-02-15 00:00:00,40.0,7.015246772412651e-05,0.0009708325715638068
2007-03-16 12:00:00,40.0,6.243796072682951e-05,0.0008541576900737673
2007-04-16 00:00:00,40.0,5.8914700194380245e-05,0.0008466638511213756
2007-05-16 12:00:00,40.0,5.738949537378952e-05,0.0008510129392978207
2007-06-16 00:00:00,40.0,6.444505516107617e-05,0.0010050527964015595
2007-07-16 12:00:00,40.0,8.036166067766055e-05,0.0013026799184989992
2007-08-16 12:00:00,40.0,8.985020676239295e-05,0.0014463660037419732
2007-09-16 00:00:00,40.0,8.256881768625836e-05,0.0012651548675809913
2007-10-16 12:00:00,40.0,6.0551055363478786e-05,0.0008766486061075778
2007-11-16 00:00:00,40.0,4.960601307846254e-05,0.0007234548849002064
2007-12-16 12:00:00,40.0,5.550694350616829e-05,0.0008111922121077235
2008-01-16 12:00:00,40.0,6.784632477822494e-05,0.0009843338379167943
2008-02-15 12:00:00,40.0,7.248581441503969e-05,0.0010242669622051214
2008-03-16 12:00:00,40.0,7.080072954455735e-05,0.0009986767722991274
2008-04-16 00:00:00,40.0,6.347850432437205e-05,0.0009150754272452533
2008-05-16 12:00:00,40.0,5.944666044872832e-05,0.0008691626294780791
2008-06-16 00:00:00,40.0,6.30495586981096e-05,0.0009691390379031179
2008-07-16 12:00:00,40.0,8.077343081212491e-05,0.0013056971357779494
2008-08-16 12:00:00,40.0,9.330912378654523e-05,0.0015053306550148959
2008-09-16 00:00:00,40.0,8.522599184165789e-05,0.001302418013236706
2008-10-16 12:00:00,40.0,6.446828117014646e-05,0.0009367928793101167
2008-11-16 00:00:00,40.0,5.4522990813938935e-05,0.00080107834992347
2008-12-16 12:00:00,40.0,6.213565272953827e-05,0.0009106197799028164
2009-01-16 12:00:00,40.0,7.156673796127134e-05,0.001016073510660892
2009-02-15 00:00:00,40.0,7.313361090846796e-05,0.0010257169033743424
2009-03-16 12:00:00,40.0,6.98788442816828e-05,0.00098795294610989
2009-04-16 00:00:00,40.0,6.19223996240157e-05,0.0008910877645127123
2009-05-16 12:00:00,40.0,5.934527524153913e-05,0.0008707254196952254
2009-06-16 00:00:00,40.0,6.621852428575608e-05,0.0010292228943439268
2009-07-16 12:00:00,40.0,8.130528661764568e-05,0.00131332171386366
2009-08-16 12:00:00,40.0,9.184764442753475e-05,0.0014632507257840341
2009-09-16 00:00:00,40.0,8.091996040724088e-05,0.0012016630299669518
2009-10-16 12:00:00,40.0,6.322030347008377e-05,0.0009028003984086114
2009-11-16 00:00:00,40.0,5.578749531031167e-05,0.0008006822563587501
2009-12-16 12:00:00,40.0,6.071108815577917e-05,0.0008724157642617002
2010-01-16 12:00:00,40.0,6.474506521230561e-05,0.0009052090437255223
2010-02-15 00:00:00,40.0,6.832900407752612e-05,0.000944632903197158
2010-03-16 12:00:00,40.0,6.309967354919672e-05,0.0008617199980192974
2010-04-16 00:00:00,40.0,6.039362046724547e-05,0.0008695502490108876
2010-05-16 12:00:00,40.0,5.9146987833844914e-05,0.0008787393808675627
2010-06-16 00:00:00,40.0,6.485114946245007e-05,0.001008010727031434
2010-07-16 12:00:00,40.0,8.165140063540141e-05,0.0013255756013599567
2010-08-16 12:00:00,40.0,9.35715514765189e-05,0.0015231504985767056
2010-09-16 00:00:00,40.0,8.502373052260736e-05,0.0013106532262945909
2010-10-16 12:00:00,40.0,6.183286018991017e-05,0.0008984667592593416
2010-11-16 00:00:00,40.0,5.2539306528310384e-05,0.0007762536376880652
2010-12-16 12:00:00,40.0,5.898257284564913e-05,0.0008673099303752855
2011-01-16 12:00:00,40.0,6.898601622458234e-05,0.0009966276309922065
2011-02-15 00:00:00,40.0,7.398684331067529e-05,0.001046198505473922
2011-03-16 12:00:00,40.0,6.830611375432075e-05,0.0009538203030301424
2011-04-16 00:00:00,40.0,6.221134576755583e-05,0.0009009703461344769
2011-05-16 12:00:00,40.0,5.855703501834436e-05,0.0008606789316709648
2011-06-16 00:00:00,40.0,6.301141113458159e-05,0.0009890895364940817
2011-07-16 12:00:00,40.0,7.80630728014594e-05,0.0012666305406971584
2011-08-16 12:00:00,40.0,9.092539342828949e-05,0.0014634604051064178
2011-09-16 00:00:00,40.0,8.214756733529627e-05,0.0012409931064979165
2011-10-16 12:00:00,40.0,6.258424057798952e-05,0.0009032451262195938
2011-11-16 00:00:00,40.0,5.4389108431587335e-05,0.0007915982190397514
2011-12-16 12:00:00,40.0,5.651263388446362e-05,0.0008161337738017969
2012-01-16 12:00:00,40.0,6.797824498134136e-05,0.0009724716555656714
2012-02-15 12:00:00,40.0,7.513096077353062e-05,0.0010616046055033801
2012-03-16 12:00:00,40.0,6.641700277930822e-05,0.0009175154450672396
2012-04-16 00:00:00,40.0,6.258838309354978e-05,0.0009054925496145096
2012-05-16 12:00:00,40.0,6.119496347203083e-05,0.0009003291723821335
2012-06-16 00:00:00,40.0,6.369472339787984e-05,0.0009784962860998334
2012-07-16 12:00:00,40.0,7.957155784854768e-05,0.001284605712153902
2012-08-16 12:00:00,40.0,9.058383132436176e-05,0.0014533123219024836
2012-09-16 00:00:00,40.0,8.209951642710312e-05,0.0012464351665644588
2012-10-16 12:00:00,40.0,6.289018984465038e-05,0.0009115048168215578
2012-11-16 00:00:00,40.0,5.657624239516639e-05,0.0008285851719451443
2012-12-16 12:00:00,40.0,5.9929858593425715e-05,0.0008600281296818228
2013-01-16 12:00:00,40.0,6.633914833335417e-05,0.0009384248425306829
2013-02-15 00:00:00,40.0,7.113028285215431e-05,0.0009916683362621243
2013-03-16 12:00:00,40.0,6.71528844134446e-05,0.0009318532875859984
2013-04-16 00:00:00,40.0,6.139873764992665e-05,0.0008752227842316872
2013-05-16 12:00:00,40.0,5.686938993537945e-05,0.0008346688106503818
2013-06-16 00:00:00,40.0,6.160973360482021e-05,0.0009564772619179683
2013-07-16 12:00:00,40.0,7.954612303181632e-05,0.0012943862633795742
2013-08-16 12:00:00,40.0,9.255840566773151e-05,0.001494175598550929
2013-09-16 00:00:00,40.0,8.482253561112851e-05,0.0012832239901224233
2013-10-16 12:00:00,40.0,6.236048130851761e-05,0.0008902424505502917
2013-11-16 00:00:00,40.0,5.4812793696333405e-05,0.0007957445898618268
2013-12-16 12:00:00,40.0,5.9883380781686634e-05,0.0008773535401222461
2014-01-16 12:00:00,40.0,6.81400596218116e-05,0.0009582526070608825
2014-02-15 00:00:00,40.0,6.965263322479857e-05,0.0009513984250414085
2014-03-16 12:00:00,40.0,6.634210566583949e-05,0.000897848230531322
2014-04-16 00:00:00,40.0,5.8214918212355e-05,0.0008157660499838208
2014-05-16 12:00:00,40.0,5.8666077539498284e-05,0.0008577925490803012
2014-06-16 00:00:00,40.0,6.630682196878225e-05,0.001026886690236414
2014-07-16 12:00:00,40.0,8.282002579091607e-05,0.0013191612699901651
2014-08-16 12:00:00,40.0,9.659781477279934e-05,0.001537355529827735
2014-09-16 00:00:00,40.0,8.679339263324775e-05,0.0012932364830992196
2014-10-16 12:00:00,40.0,6.615317785580176e-05,0.0009354158108048586
2014-11-16 00:00:00,40.0,5.539187131649692e-05,0.0007823476491231846
2014-12-16 12:00:00,40.0,5.941655013558273e-05,0.0008435802350826048
2015-01-16 12:00:00,40.0,6.895206658893319e-05,0.000969100992308527
2015-02-15 00:00:00,40.0,6.844457484610691e-05,0.0009251014580688686
2015-03-16 12:00:00,40.0,6.260169029434403e-05,0.0008459826023450934
2015-04-16 00:00:00,40.0,5.914240313790869e-05,0.0008255502149467512
2015-05-16 12:00:00,40.0,5.901955676065376e-05,0.0008527422661193737
2015-06-16 00:00:00,40.0,6.625685273623522e-05,0.001003374945197441
2015-07-16 12:00:00,40.0,8.211325440693803e-05,0.001281995831908132
2015-08-16 12:00:00,40.0,9.64614407449801e-05,0.0015062150407529151
2015-09-16 00:00:00,40.0,8.837471918583892e-05,0.001298389161315605
2015-10-16 12:00:00,40.0,6.674051211592878e-05,0.000923668494172396
2015-11-16 00:00:00,40.0,5.871556141209278e-05,0.0008264243506543518
2015-12-16 12:00:00,40.0,6.275425929593974e-05,0.0008827585849948033
2016-01-16 12:00:00,40.0,7.104583384691438e-05,0.0009848869158761721
2016-02-15 12:00:00,40.0,7.007190937008885e-05,0.0009423069596856875
2016-03-16 12:00:00,40.0,7.002871743361728e-05,0.0009498972617324806
2016-04-16 00:00:00,40.0,6.376241463505619e-05,0.0008883696698133954
2016-05-16 12:00:00,40.0,6.181503832085577e-05,0.0009053205140792062
2016-06-16 00:00:00,40.0,6.968582383804963e-05,0.0010650361762828441
2016-07-16 12:00:00,40.0,8.450857115911366e-05,0.0013404424979067337
2016-08-16 12:00:00,40.0,9.262292042965632e-05,0.0014659604469373698
2016-09-16 00:00:00,40.0,8.46141757883116e-05,0.0012669119330595356
2016-10-16 12:00:00,40.0,6.354044800756063e-05,0.0009087130315396289
2016-11-16 00:00:00,40.0,5.6231925157269645e-05,0.0008229379621412285
2016-12-16 12:00:00,40.0,6.356798426707805e-05,0.0009171076807229038
2017-01-16 12:00:00,40.0,7.329517363878051e-05,0.001047531195586803
2017-02-15 00:00:00,40.0,7.681295341173005e-05,0.0010699713978328175
2017-03-16 12:00:00,40.0,6.97458298984273e-05,0.0009585791668920724
2017-04-16 00:00:00,40.0,6.471844250341214e-05,0.0009141213184843874
2017-05-16 12:00:00,40.0,6.0327381008239905e-05,0.0008751598929967208
2017-06-16 00:00:00,40.0,6.47236548997045e-05,0.0009903756113061313
2017-07-16 12:00:00,40.0,8.195596997182877e-05,0.0013165434944190852
2017-08-16 12:00:00,40.0,9.493333779190707e-05,0.0015167386044234983
2017-09-16 00:00:00,40.0,8.314484945364385e-05,0.0012394544596812799
2017-10-16 12:00:00,40.0,6.192775606473288e-05,0.0008906090979059993
2017-11-16 00:00:00,40.0,5.6499394805526476e-05,0.0008299495891120372
2017-12-16 06:00:00,40.0,6.327180587896398e-05,0.0009200551708009485
1992-01-16 18:00:00,50.0,8.144559939573508e-05,0.0018851499965759169
1992-02-15 12:00:00,50.0,8.356199895451184e-05,0.001901828676030148
1992-03-16 12:00:00,50.0,7.440058937560224e-05,0.001624530090537699
1992-04-16 00:00:00,50.0,7.072401858194209e-05,0.0015801809935448979
1992-05-16 12:00:00,50.0,6.933079782649522e-05,0.0016362960010240218
1992-06-16 00:00:00,50.0,7.460329649429796e-05,0.0018420741275441673
1992-07-16 12:00:00,50.0,8.438148104591056e-05,0.002142593660097622
1992-08-16 12:00:00,50.0,9.506888565848465e-05,0.0024485298158024938
1992-09-16 00:00:00,50.0,8.991900384456172e-05,0.0022415894671033443
1992-10-16 12:00:00,50.0,7.433624132835583e-05,0.0017477102926883778
1992-11-16 00:00:00,50.0,6.629450242772391e-05,0.0015610489820090268
1992-12-16 12:00:00,50.0,7.230242886807796e-05,0.0017120899450981252
1993-01-16 12:00:00,50.0,8.088932573465247e-05,0.0018888093958360605
1993-02-15 00:00:00,50.0,8.216997540935922e-05,0.0018568839478200069
1993-03-16 12:00:00,50.0,7.956149276111275e-05,0.001768532973496222
1993-04-16 00:00:00,50.0,7.367650713111715e-05,0.0016688529848941063
1993-05-16 12:00:00,50.0,6.999147359824966e-05,0.0016366775109873226
1993-06-16 00:00:00,50.0,7.265348267759928e-05,0.0017721817527480105
1993-07-16 12:00:00,50.0,8.404393051482113e-05,0.0021478326135340076
1993-08-16 12:00:00,50.0,9.360329184025305e-05,0.0024161124468120455
1993-09-16 00:00:00,50.0,9.282121838345318e-05,0.002320965859849242
1993-10-16 12:00:00,50.0,7.698709212539154e-05,0.0018095961447762519
1993-11-16 00:00:00,50.0,7.036509630641374e-05,0.0016545779893337642
1993-12-16 12:00:00,50.0,7.395866201215232e-05,0.001739347054158467
1994-01-16 12:00:00,50.0,8.279593332253845e-05,0.0019456889591952654
1994-02-15 00:00:00,50.0,8.339986857537535e-05,0.0019067305292450095
1994-03-16 12:00:00,50.0,8.100525311974954e-05,0.0018299798234171567
1994-04-16 00:00:00,50.0,7.365112142396344e-05,0.0016722816146716123
1994-05-16 12:00:00,50.0,6.946332713890243e-05,0.001635810296673351
1994-06-16 00:00:00,50.0,7.186085785580848e-05,0.0017591397559736748
1994-07-16 12:00:00,50.0,8.507050419924641e-05,0.002176808209883555
1994-08-16 12:00:00,50.0,9.897982958971957e-05,0.0025704495087301975
1994-09-16 00:00:00,50.0,9.645870463625159e-05,0.0024213299711791526
1994-10-16 12:00:00,50.0,8.24435423621732e-05,0.0019431551577061385
1994-11-16 00:00:00,50.0,7.0734121529143e-05,0.0016588744225222523
1994-12-16 12:00:00,50.0,7.214303813147408e-05,0.0016808816837357412
1995-01-16 12:00:00,50.0,8.037261735565842e-05,0.0018577760256570702
1995-02-15 00:00:00,50.0,8.5222469066736e-05,0.001942255570497489
1995-03-16 12:00:00,50.0,8.145135547722657e-05,0.0018274187295946184
1995-04-16 00:00:00,50.0,7.50183253223874e-05,0.0017114124534658192
1995-05-16 12:00:00,50.0,7.128464055634611e-05,0.001681514284420993
1995-06-16 00:00:00,50.0,7.564709059435075e-05,0.0018508394998959672
1995-07-16 12:00:00,50.0,8.973360058210826e-05,0.0022983972600209373
1995-08-16 12:00:00,50.0,9.887241158397404e-05,0.002558699548212506
1995-09-16 00:00:00,50.0,9.517084664831644e-05,0.0023872168561057654
1995-10-16 12:00:00,50.0,8.048344012490283e-05,0.0019026519864827382
1995-11-16 00:00:00,50.0,7.049535219135028e-05,0.0016600162487560516
1995-12-16 12:00:00,50.0,7.431685333532555e-05,0.0017540007302292817
1996-01-16 12:00:00,50.0,8.284594298268647e-05,0.00194281479491684
1996-02-15 12:00:00,50.0,8.759785399482253e-05,0.002016846900982316
1996-03-16 12:00:00,50.0,8.305425586428742e-05,0.001865247879199611
1996-04-16 00:00:00,50.0,7.405780541081172e-05,0.0016806801640052746
1996-05-16 12:00:00,50.0,7.101281434514709e-05,0.001679381989857723
1996-06-16 00:00:00,50.0,7.563541299158237e-05,0.0018630224247585694
1996-07-16 12:00:00,50.0,8.6977542668883e-05,0.0022278096596036615
1996-08-16 12:00:00,50.0,9.783265068001307e-05,0.002553855696490717
1996-09-16 00:00:00,50.0,9.49789320419296e-05,0.00239433612716232
1996-10-16 12:00:00,50.0,7.679486122709468e-05,0.001823363037231002
1996-11-16 00:00:00,50.0,6.721768696224084e-05,0.0016044219209402795
1996-12-16 12:00:00,50.0,7.170472084217466e-05,0.00170852425633961
1997-01-16 12:00:00,50.0,7.85810540671866e-05,0.0018279238738028772
1997-02-15 00:00:00,50.0,8.056491184610742e-05,0.001850451889847841
1997-03-16 12:00:00,50.0,8.003759254022224e-05,0.001824264512292662
1997-04-16 00:00:00,50.0,7.263087363293825e-05,0.0016415373776618848
1997-05-16 12:00:00,50.0,6.914870397853945e-05,0.001624562305876775
1997-06-16 00:00:00,50.0,7.432725442676276e-05,0.001810207431940099
1997-07-16 12:00:00,50.0,8.819505571179049e-05,0.002255063324786965
1997-08-16 12:00:00,50.0,9.969720491849151e-05,0.0025607863472185267
1997-09-16 00:00:00,50.0,9.820152329853548e-05,0.0024328090719611052
1997-10-16 12:00:00,50.0,8.289488043106654e-05,0.001941471830243271
1997-11-16 00:00:00,50.0,7.366342701699514e-05,0.0017177280229619483
1997-12-16 12:00:00,50.0,7.644660731583721e-05,0.0017739935719034477
1998-01-16 12:00:00,50.0,7.784361362617334e-05,0.0017749532936226161
1998-02-15 00:00:00,50.0,8.233000190378824e-05,0.0018824436120811888
1998-03-16 12:00:00,50.0,8.218721505791312e-05,0.00187063429789557
1998-04-16 00:00:00,50.0,7.848834404704609e-05,0.0018306792034658696
1998-05-16 12:00:00,50.0,7.726631767880678e-05,0.001859514397379723
1998-06-16 00:00:00,50.0,7.964501429851597e-05,0.001977084825760625
1998-07-16 12:00:00,50.0,8.961027359133476e-05,0.002315836640647929
1998-08-16 12:00:00,50.0,0.00010047859314479849,0.00263142688421321
1998-09-16 00:00:00,50.0,9.29404413635791e-05,0.0023288675693964663
1998-10-16 12:00:00,50.0,7.64632593523645e-05,0.001810993959539933
1998-11-16 00:00:00,50.0,6.642711378916684e-05,0.0015694599208741949
1998-12-16 12:00:00,50.0,6.966721183543409e-05,0.0016784435952421955
1999-01-16 12:00:00,50.0,7.892573636831792e-05,0.001895112658039749
1999-02-15 00:00:00,50.0,8.384147950251887e-05,0.0019749305036756036
1999-03-16 12:00:00,50.0,8.334847291926877e-05,0.0019450044066837713
1999-04-16 00:00:00,50.0,7.485565504228978e-05,0.001760980310030434
1999-05-16 12:00:00,50.0,7.002711536724078e-05,0.0016940298203055055
1999-06-16 00:00:00,50.0,7.167200979101178e-05,0.0017938359013097377
1999-07-16 12:00:00,50.0,8.396865258403365e-05,0.0021860058317433595
1999-08-16 12:00:00,50.0,9.652374940086188e-05,0.002549631401532884
1999-09-16 00:00:00,50.0,9.277324956490352e-05,0.0023731842276512307
1999-10-16 12:00:00,50.0,7.662862315266978e-05,0.0018553019747708562
1999-11-16 00:00:00,50.0,6.740245778367767e-05,0.0016361764196698892
1999-12-16 12:00:00,50.0,7.136962008725532e-05,0.0017260201900594497
2000-01-16 12:00:00,50.0,8.235860702244122e-05,0.00198634329341254
2000-02-15 12:00:00,50.0,8.616491058682503e-05,0.002032803304210266
2000-03-16 12:00:00,50.0,8.248440120178014e-05,0.0019206285115026948
2000-04-16 00:00:00,50.0,7.702495969222426e-05,0.0018221145286436426
2000-05-16 12:00:00,50.0,7.19900727478244e-05,0.001753828588967306
2000-06-16 00:00:00,50.0,7.021103691248695e-05,0.0017485937144485581
2000-07-16 12:00:00,50.0,8.280000294498413e-05,0.002157466561579753
2000-08-16 12:00:00,50.0,9.51688655072605e-05,0.0025087790043600974
2000-09-16 00:00:00,50.0,9.197439269135102e-05,0.002352355483201818
2000-10-16 12:00:00,50.0,7.605285881277239e-05,0.0018380139847126863
2000-11-16 00:00:00,50.0,6.779559312535514e-05,0.0016346371634194461
2000-12-16 12:00:00,50.0,7.136591038140335e-05,0.0017281767632971814
2001-01-16 12:00:00,50.0,8.108046208129963e-05,0.001942733309743547
2001-02-15 00:00:00,50.0,8.418888851279547e-05,0.0019730094917260175
2001-03-16 12:00:00,50.0,8.569900531398941e-05,0.001995340883372016
2001-04-16 00:00:00,50.0,7.574698633937816e-05,0.0017645274080747507
